Video ID,Total Seconds,Shawn Seconds,Shawn Percentage
7448811316812188946,12.066666666666666,0,0.0
7470384015841742098,73.76666666666667,0,0.0
7480559957377649927,59.86666666666667,0,0.0
7481317769410039047,23.466666666666665,0,0.0
7483429229493849362,30.533333333333335,0,0.0
7483766168847813906,24.766666666666666,0,0.0
7484554665833663751,22.466666666666665,0,0.0
